,Simple GlisterImage (GlisterNaive for images) ,Simple Model trained on Glister subsets ,Simple Model trained on Full Train ,Simple Model trained on random subsets 
0,0.42,0.08222222222222222,0.08222222222222222,0.08222222222222222
1,0.08222222222222222,0.08222222222222222,0.08222222222222222,0.08222222222222222
2,0.08222222222222222,0.08222222222222222,0.08222222222222222,0.08222222222222222
