GlisterNaive model on subsets,0.8859832635983264,0.9131799163179917,0.9225941422594143
GlisterStochasticReg model on subsets,0.8190376569037657,0.897489539748954,0.8891213389121339
GlisterStochasticNoReg model on subsets,0.8922594142259415,0.9184100418410042,0.9288702928870293
GlisterNaive model,0.9225941422594143,0.9267782426778243,0.9278242677824268
GlisterStochasticReg model,0.9246861924686193,0.9330543933054394,0.9246861924686193
GlisterStochasticNoReg model,0.9288702928870293,0.9110878661087866,0.9320083682008368
Model on full train,0.9361924686192469,0.9361924686192469,0.9361924686192469
Random subsets,0.8514644351464435,0.9142259414225942,0.9131799163179917
