,GlisterImage (GlisterNaive for images) ,Model trained on Glister subsets ,Model trained on Full Train ,Model trained on random subsets ,Random predictions 
0,0.08222222222222222,0.1,0.08444444444444445,0.10666666666666667,0.08666666666666667
1,0.10444444444444445,0.10666666666666667,0.08444444444444445,0.10666666666666667,0.08666666666666667
2,0.09555555555555556,0.10666666666666667,0.08444444444444445,0.10444444444444445,0.08666666666666667
