GlisterNaive model on subsets,0.11555555555555555,0.3488888888888889,0.62
GlisterStochasticReg model on subsets,0.1711111111111111,0.2822222222222222,0.44666666666666666
GlisterStochasticNoReg model on subsets,0.2088888888888889,0.1511111111111111,0.5155555555555555
GlisterNaive model,0.08444444444444445,0.24444444444444444,0.7644444444444445
GlisterStochasticReg model,0.08222222222222222,0.2822222222222222,0.7
GlisterStochasticNoReg model,0.18444444444444444,0.8533333333333334,0.8866666666666667
Model on full train,0.8333333333333334,0.8333333333333334,0.8333333333333334
Random subsets,0.1,0.22444444444444445,0.6488888888888888
